2004,1,16,5,2008,2010,2105,2114,UA,467,N507UA,57,64,38,-9,-2,LAS,LAX,236,7,12,0,,0,0,0,0,0,0
2004,1,17,6,2007,2010,2101,2115,UA,467,N367UA,54,65,42,-14,-3,LAS,LAX,236,3,9,0,,0,0,0,0,0,0
2004,1,18,7,2009,2015,2111,2119,UA,467,N527UA,62,64,42,-8,-6,LAS,LAX,236,8,12,0,,0,0,0,0,0,0
2004,1,19,1,2031,2010,2138,2114,UA,467,N592UA,67,64,40,24,21,LAS,LAX,236,10,17,0,,0,9,0,3,0,12
2004,1,20,2,2010,2010,2113,2114,UA,467,N563UA,63,64,43,-1,0,LAS,LAX,236,8,12,0,,0,0,0,0,0,0
2004,1,21,3,2011,2010,2103,2114,UA,467,N514UA,52,64,35,-11,1,LAS,LAX,236,4,13,0,,0,0,0,0,0,0
2004,1,22,4,2013,2010,2109,2114,UA,467,N523UA,56,64,38,-5,3,LAS,LAX,236,3,15,0,,0,0,0,0,0,0
2004,1,23,5,2027,2010,2130,2114,UA,467,N506UA,63,64,39,16,17,LAS,LAX,236,2,22,0,,0,0,0,0,0,16
2004,1,24,6,2005,2010,2100,2115,UA,467,N375UA,55,65,40,-15,-5,LAS,LAX,236,4,11,0,,0,0,0,0,0,0
2004,1,25,7,2022,2015,2121,2119,UA,467,N537UA,59,64,42,2,7,LAS,LAX,236,2,15,0,,0,0,0,0,0,0
2004,1,26,1,2125,2010,2218,2114,UA,467,N530UA,53,64,40,64,75,LAS,LAX,236,5,8,0,,0,0,0,0,0,64
2004,1,27,2,2008,2010,2111,2114,UA,467,N539UA,63,64,44,-3,-2,LAS,LAX,236,8,11,0,,0,0,0,0,0,0
2004,1,28,3,2047,2010,2140,2114,UA,467,N564UA,53,64,36,26,37,LAS,LAX,236,3,14,0,,0,0,0,0,0,26
2004,1,29,4,2045,2010,2139,2114,UA,467,N533UA,54,64,39,25,35,LAS,LAX,236,3,12,0,,0,0,0,0,0,25
2004,1,30,5,2006,2010,2111,2114,UA,467,N517UA,65,64,45,-3,-4,LAS,LAX,236,3,17,0,,0,0,0,0,0,0
2004,1,31,6,2006,2010,2110,2115,UA,467,N366UA,64,65,43,-5,-4,LAS,LAX,236,4,17,0,,0,0,0,0,0,0
2004,1,1,4,1921,1922,2300,2301,UA,468,N497UA,159,159,127,-1,-1,ORD,TPA,1012,2,30,0,,0,0,0,0,0,0
2004,1,2,5,2050,1922,9,2301,UA,468,N453UA,139,159,118,68,88,ORD,TPA,1012,2,19,0,,0,5,0,0,0,63
2004,1,3,6,2039,1922,10,2301,UA,468,N471UA,151,159,122,69,77,ORD,TPA,1012,3,26,0,,0,0,0,0,0,69
2004,1,4,7,NA,1922,NA,2301,UA,468,000000,NA,159,NA,NA,NA,ORD,TPA,1012,0,0,1,C,0,0,0,0,0,0
2004,1,5,1,2025,1922,14,2301,UA,468,N496UA,169,159,133,73,63,ORD,TPA,1012,4,32,0,,0,0,0,10,0,63
2004,1,6,2,2125,1922,45,2301,UA,468,N837UA,140,159,120,104,123,ORD,TPA,1012,3,17,0,,0,74,0,0,0,30
2004,1,7,3,1330,1330,1651,1702,UA,468,N420UA,141,152,121,-11,0,ORD,TPA,1012,3,17,0,,0,0,0,0,0,0
2004,1,8,4,1328,1330,1658,1702,UA,468,N497UA,150,152,128,-4,-2,ORD,TPA,1012,3,19,0,,0,0,0,0,0,0
2004,1,9,5,1328,1330,1652,1702,UA,468,N405UA,144,152,126,-10,-2,ORD,TPA,1012,3,15,0,,0,0,0,0,0,0
2004,1,10,6,1324,1330,1658,1702,UA,468,N406UA,154,152,126,-4,-6,ORD,TPA,1012,4,24,0,,0,0,0,0,0,0
2004,1,11,7,1327,1330,1642,1702,UA,468,N480UA,135,152,123,-20,-3,ORD,TPA,1012,2,10,0,,0,0,0,0,0,0
2004,1,12,1,1534,1330,1850,1702,UA,468,N402UA,136,152,120,108,124,ORD,TPA,1012,3,13,0,,0,108,0,0,0,0
2004,1,13,2,1325,1330,1701,1702,UA,468,N470UA,156,152,123,-1,-5,ORD,TPA,1012,5,28,0,,0,0,0,0,0,0
2004,1,14,3,1328,1330,1657,1702,UA,468,N410UA,149,152,119,-5,-2,ORD,TPA,1012,6,24,0,,0,0,0,0,0,0
2004,1,15,4,1326,1330,1657,1702,UA,468,N412UA,151,152,126,-5,-4,ORD,TPA,1012,4,21,0,,0,0,0,0,0,0
2004,1,16,5,1331,1330,1657,1702,UA,468,N463UA,146,152,125,-5,1,ORD,TPA,1012,3,18,0,,0,0,0,0,0,0
2004,1,17,6,1408,1330,1741,1702,UA,468,N413UA,153,152,133,39,38,ORD,TPA,1012,3,17,0,,0,7,0,1,0,31
2004,1,18,7,1324,1330,1722,1702,UA,468,N420UA,178,152,125,20,-6,ORD,TPA,1012,4,49,0,,0,0,0,20,0,0
2004,1,19,1,1349,1330,1728,1702,UA,468,N467UA,159,152,126,26,19,ORD,TPA,1012,5,28,0,,0,19,0,7,0,0
2004,1,20,2,1453,1330,1812,1702,UA,468,N463UA,139,152,120,70,83,ORD,TPA,1012,2,17,0,,0,0,0,0,0,70
2004,1,21,3,1440,1330,1753,1702,UA,468,N421UA,133,152,121,51,70,ORD,TPA,1012,3,9,0,,0,5,0,0,0,46
2004,1,22,4,1348,1330,1718,1702,UA,468,N405UA,150,152,120,16,18,ORD,TPA,1012,5,25,0,,0,16,0,0,0,0
2004,1,23,5,1549,1330,1953,1702,UA,468,N404UA,184,152,117,171,139,ORD,TPA,1012,4,63,0,,0,135,0,32,0,4
2004,1,24,6,1327,1330,1703,1702,UA,468,N441UA,156,152,125,1,-3,ORD,TPA,1012,2,29,0,,0,0,0,0,0,0
2004,1,25,7,1326,1330,1717,1702,UA,468,N494UA,171,152,129,15,-4,ORD,TPA,1012,15,27,0,,0,0,0,15,0,0
2004,1,26,1,1334,1330,1727,1702,UA,468,N413UA,173,152,141,25,4,ORD,TPA,1012,3,29,0,,0,0,0,25,0,0
2004,1,27,2,1417,1330,1748,1702,UA,468,N835UA,151,152,136,46,47,ORD,TPA,1012,3,12,0,,0,25,0,0,0,21
2004,1,28,3,1329,1330,1651,1702,UA,468,N446UA,142,152,123,-11,-1,ORD,TPA,1012,4,15,0,,0,0,0,0,0,0
2004,1,29,4,1341,1330,1714,1702,UA,468,N411UA,153,152,127,12,11,ORD,TPA,1012,3,23,0,,0,0,0,0,0,0
2004,1,30,5,1332,1330,1700,1702,UA,468,N403UA,148,152,128,-2,2,ORD,TPA,1012,3,17,0,,0,0,0,0,0,0
2004,1,31,6,1329,1330,1706,1702,UA,468,N451UA,157,152,135,4,-1,ORD,TPA,1012,4,18,0,,0,0,0,0,0,0
2004,1,7,3,641,640,1214,1230,UA,468,N426UA,213,230,198,-16,1,SAN,ORD,1723,4,11,0,,0,0,0,0,0,0
2004,1,8,4,636,640,1215,1230,UA,468,N497UA,219,230,194,-15,-4,SAN,ORD,1723,13,12,0,,0,0,0,0,0,0
2004,1,9,5,635,640,1230,1230,UA,468,N405UA,235,230,209,0,-5,SAN,ORD,1723,13,13,0,,0,0,0,0,0,0
2004,1,10,6,636,640,1241,1230,UA,468,N406UA,245,230,227,11,-4,SAN,ORD,1723,6,12,0,,0,0,0,0,0,0
2004,1,11,7,636,640,1221,1230,UA,468,N480UA,225,230,208,-9,-4,SAN,ORD,1723,5,12,0,,0,0,0,0,0,0
2004,1,12,1,638,640,1234,1230,UA,468,N402UA,236,230,208,4,-2,SAN,ORD,1723,4,24,0,,0,0,0,0,0,0
2004,1,13,2,636,640,1219,1230,UA,468,N470UA,223,230,199,-11,-4,SAN,ORD,1723,8,16,0,,0,0,0,0,0,0
2004,1,14,3,649,640,1230,1230,UA,468,N410UA,221,230,204,0,9,SAN,ORD,1723,4,13,0,,0,0,0,0,0,0
2004,1,15,4,637,640,1229,1230,UA,468,N412UA,232,230,211,-1,-3,SAN,ORD,1723,9,12,0,,0,0,0,0,0,0
2004,1,16,5,639,640,1219,1230,UA,468,N402UA,220,230,200,-11,-1,SAN,ORD,1723,7,13,0,,0,0,0,0,0,0
2004,1,17,6,721,640,1321,1230,UA,468,N413UA,240,230,221,51,41,SAN,ORD,1723,5,14,0,,0,41,0,10,0,0
2004,1,18,7,629,640,1229,1230,UA,468,N420UA,240,230,217,-1,-11,SAN,ORD,1723,11,12,0,,0,0,0,0,0,0
2004,1,19,1,637,640,1225,1230,UA,468,N467UA,228,230,206,-5,-3,SAN,ORD,1723,10,12,0,,0,0,0,0,0,0
2004,1,20,2,NA,640,NA,1230,UA,468,000000,NA,230,NA,NA,NA,SAN,ORD,1723,0,0,1,A,0,0,0,0,0,0
2004,1,21,3,629,640,1228,1230,UA,468,N451UA,239,230,214,-2,-11,SAN,ORD,1723,4,21,0,,0,0,0,0,0,0
2004,1,22,4,634,640,1221,1230,UA,468,N411UA,227,230,202,-9,-6,SAN,ORD,1723,5,20,0,,0,0,0,0,0,0
2004,1,23,5,639,640,1254,1230,UA,468,N404UA,255,230,235,24,-1,SAN,ORD,1723,7,13,0,,0,0,0,24,0,0
2004,1,24,6,635,640,1225,1230,UA,468,N441UA,230,230,200,-5,-5,SAN,ORD,1723,11,19,0,,0,0,0,0,0,0
2004,1,25,7,638,640,1232,1230,UA,468,N494UA,234,230,209,2,-2,SAN,ORD,1723,14,11,0,,0,0,0,0,0,0
2004,1,26,1,637,640,1240,1230,UA,468,N479UA,243,230,218,10,-3,SAN,ORD,1723,12,13,0,,0,0,0,0,0,0
2004,1,27,2,703,640,1311,1230,UA,468,N835UA,248,230,208,41,23,SAN,ORD,1723,5,35,0,,0,0,0,41,0,0
2004,1,28,3,636,640,1219,1230,UA,468,N446UA,223,230,208,-11,-4,SAN,ORD,1723,3,12,0,,0,0,0,0,0,0
2004,1,29,4,638,640,1246,1230,UA,468,N411UA,248,230,222,16,-2,SAN,ORD,1723,7,19,0,,0,0,0,16,0,0
2004,1,30,5,641,640,1247,1230,UA,468,N403UA,246,230,225,17,1,SAN,ORD,1723,4,17,0,,0,0,0,17,0,0
2004,1,31,6,634,640,1221,1230,UA,468,N451UA,227,230,199,-9,-6,SAN,ORD,1723,10,18,0,,0,0,0,0,0,0
2004,1,7,3,725,725,922,933,UA,469,N803UA,237,248,222,-11,0,MSY,LAX,1671,4,11,0,,0,0,0,0,0,0
2004,1,8,4,723,725,921,933,UA,469,N416UA,238,248,221,-12,-2,MSY,LAX,1671,5,12,0,,0,0,0,0,0,0
2004,1,9,5,716,725,914,933,UA,469,N850UA,238,248,227,-19,-9,MSY,LAX,1671,5,6,0,,0,0,0,0,0,0
2004,1,10,6,715,725,915,933,UA,469,N806UA,240,248,224,-18,-10,MSY,LAX,1671,6,10,0,,0,0,0,0,0,0
2004,1,11,7,725,725,919,933,UA,469,N460UA,234,248,216,-14,0,MSY,LAX,1671,6,12,0,,0,0,0,0,0,0
2004,1,12,1,727,725,926,933,UA,469,N830UA,239,248,219,-7,2,MSY,LAX,1671,9,11,0,,0,0,0,0,0,0
2004,1,13,2,716,725,920,933,UA,469,N854UA,244,248,234,-13,-9,MSY,LAX,1671,4,6,0,,0,0,0,0,0,0
2004,1,14,3,718,725,924,933,UA,469,N851UA,246,248,235,-9,-7,MSY,LAX,1671,3,8,0,,0,0,0,0,0,0
2004,1,15,4,718,725,914,933,UA,469,N812UA,236,248,226,-19,-7,MSY,LAX,1671,4,6,0,,0,0,0,0,0,0
2004,1,16,5,716,725,916,933,UA,469,N822UA,240,248,222,-17,-9,MSY,LAX,1671,8,10,0,,0,0,0,0,0,0
2004,1,17,6,719,725,910,933,UA,469,N833UA,231,248,209,-23,-6,MSY,LAX,1671,12,10,0,,0,0,0,0,0,0
2004,1,18,7,838,725,NA,933,UA,469,N431UA,NA,248,NA,NA,73,MSY,LAX,1671,0,9,0,,1,0,0,0,0,0
2004,1,19,1,720,725,921,933,UA,469,N479UA,241,248,228,-12,-5,MSY,LAX,1671,5,8,0,,0,0,0,0,0,0
2004,1,20,2,714,725,927,933,UA,469,N853UA,253,248,237,-6,-11,MSY,LAX,1671,7,9,0,,0,0,0,0,0,0
2004,1,21,3,718,725,941,933,UA,469,N848UA,263,248,240,8,-7,MSY,LAX,1671,4,19,0,,0,0,0,0,0,0
2004,1,22,4,719,725,925,933,UA,469,N808UA,246,248,233,-8,-6,MSY,LAX,1671,5,8,0,,0,0,0,0,0,0
2004,1,23,5,721,725,925,933,UA,469,N809UA,244,248,228,-8,-4,MSY,LAX,1671,7,9,0,,0,0,0,0,0,0
2004,1,24,6,715,725,937,933,UA,469,N807UA,262,248,232,4,-10,MSY,LAX,1671,9,21,0,,0,0,0,0,0,0
2004,1,25,7,723,725,932,933,UA,469,N479UA,249,248,232,-1,-2,MSY,LAX,1671,6,11,0,,0,0,0,0,0,0
2004,1,26,1,723,725,929,933,UA,469,N813UA,246,248,232,-4,-2,MSY,LAX,1671,6,8,0,,0,0,0,0,0,0
2004,1,27,2,719,725,931,933,UA,469,N814UA,252,248,239,-2,-6,MSY,LAX,1671,4,9,0,,0,0,0,0,0,0
2004,1,28,3,714,725,924,933,UA,469,N834UA,250,248,234,-9,-11,MSY,LAX,1671,4,12,0,,0,0,0,0,0,0
2004,1,29,4,716,725,918,933,UA,469,N847UA,242,248,224,-15,-9,MSY,LAX,1671,6,12,0,,0,0,0,0,0,0
2004,1,30,5,720,725,904,933,UA,469,N825UA,224,248,208,-29,-5,MSY,LAX,1671,7,9,0,,0,0,0,0,0,0
2004,1,31,6,719,725,928,933,UA,469,N842UA,249,248,231,-5,-6,MSY,LAX,1671,5,13,0,,0,0,0,0,0,0
2004,1,1,4,1622,1625,1955,2003,UA,470,N501UA,153,158,128,-8,-3,ORD,MCO,1005,2,23,0,,0,0,0,0,0,0
2004,1,2,5,1641,1625,2033,2003,UA,470,N514UA,172,158,123,30,16,ORD,MCO,1005,2,47,0,,0,0,0,14,0,16
2004,1,3,6,1644,1625,2000,2003,UA,470,N504UA,136,158,120,-3,19,ORD,MCO,1005,3,13,0,,0,0,0,0,0,0
2004,1,4,7,1744,1625,2144,2003,UA,470,N558UA,180,158,128,101,79,ORD,MCO,1005,4,48,0,,0,12,0,22,0,67
2004,1,5,1,1637,1625,2006,2003,UA,470,N525UA,149,158,131,3,12,ORD,MCO,1005,4,14,0,,0,0,0,0,0,0
2004,1,6,2,1713,1625,2039,2003,UA,470,N530UA,146,158,124,36,48,ORD,MCO,1005,5,17,0,,0,9,0,0,0,27
2004,1,7,3,1726,1610,2053,1943,UA,470,N553UA,147,153,117,70,76,ORD,MCO,1005,5,25,0,,0,0,0,0,0,70
2004,1,8,4,1610,1610,1946,1943,UA,470,N504UA,156,153,122,3,0,ORD,MCO,1005,3,31,0,,0,0,0,0,0,0
2004,1,9,5,1613,1610,1955,1943,UA,470,N554UA,162,153,121,12,3,ORD,MCO,1005,18,23,0,,0,0,0,0,0,0
2004,1,10,6,1648,1610,2006,1943,UA,470,N504UA,138,153,118,23,38,ORD,MCO,1005,4,16,0,,0,22,0,0,0,1
2004,1,11,7,1618,1610,1948,1943,UA,470,N553UA,150,153,117,5,8,ORD,MCO,1005,4,29,0,,0,0,0,0,0,0
2004,1,12,1,1616,1610,1938,1943,UA,470,N572UA,142,153,129,-5,6,ORD,MCO,1005,3,10,0,,0,0,0,0,0,0
2004,1,13,2,1606,1610,1945,1943,UA,470,N519UA,159,153,117,2,-4,ORD,MCO,1005,4,38,0,,0,0,0,0,0,0
2004,1,14,3,1611,1610,1941,1943,UA,470,N523UA,150,153,117,-2,1,ORD,MCO,1005,3,30,0,,0,0,0,0,0,0
2004,1,15,4,1608,1610,1947,1943,UA,470,N534UA,159,153,120,4,-2,ORD,MCO,1005,2,37,0,,0,0,0,0,0,0
2004,1,16,5,1628,1610,1954,1943,UA,470,N516UA,146,153,121,11,18,ORD,MCO,1005,3,22,0,,0,0,0,0,0,0
2004,1,17,6,1614,1610,1942,1943,UA,470,N534UA,148,153,130,-1,4,ORD,MCO,1005,3,15,0,,0,0,0,0,0,0
2004,1,18,7,1630,1610,1948,1943,UA,470,N538UA,138,153,123,5,20,ORD,MCO,1005,3,12,0,,0,0,0,0,0,0
2004,1,19,1,1608,1610,1935,1943,UA,470,N505UA,147,153,121,-8,-2,ORD,MCO,1005,3,23,0,,0,0,0,0,0,0
2004,1,20,2,1612,1610,1931,1943,UA,470,N594UA,139,153,121,-12,2,ORD,MCO,1005,4,14,0,,0,0,0,0,0,0
2004,1,21,3,1612,1610,1931,1943,UA,470,N572UA,139,153,119,-12,2,ORD,MCO,1005,4,16,0,,0,0,0,0,0,0
2004,1,22,4,1622,1610,1938,1943,UA,470,N526UA,136,153,119,-5,12,ORD,MCO,1005,2,15,0,,0,0,0,0,0,0
2004,1,23,5,1638,1610,1958,1943,UA,470,N510UA,140,153,115,15,28,ORD,MCO,1005,3,22,0,,0,14,0,0,0,1
2004,1,24,6,1637,1610,2028,1943,UA,470,N526UA,171,153,125,45,27,ORD,MCO,1005,3,43,0,,0,27,0,18,0,0
2004,1,25,7,1610,1610,1941,1943,UA,470,N559UA,151,153,126,-2,0,ORD,MCO,1005,4,21,0,,0,0,0,0,0,0
2004,1,26,1,1617,1610,2008,1943,UA,470,N536UA,171,153,151,25,7,ORD,MCO,1005,3,17,0,,0,0,0,18,0,7
2004,1,27,2,1620,1610,1950,1943,UA,470,N511UA,150,153,130,7,10,ORD,MCO,1005,5,15,0,,0,0,0,0,0,0
2004,1,28,3,1618,1610,1940,1943,UA,470,N567UA,142,153,126,-3,8,ORD,MCO,1005,3,13,0,,0,0,0,0,0,0
2004,1,29,4,1808,1610,2136,1943,UA,470,N510UA,148,153,126,113,118,ORD,MCO,1005,2,20,0,,0,13,0,0,0,100
2004,1,30,5,1611,1610,1929,1943,UA,470,N567UA,138,153,118,-14,1,ORD,MCO,1005,3,17,0,,0,0,0,0,0,0
2004,1,31,6,1656,1610,2039,1943,UA,470,N559UA,163,153,135,56,46,ORD,MCO,1005,5,23,0,,0,46,0,10,0,0
2004,1,7,3,1122,921,1706,1505,UA,470,N501UA,224,224,189,121,121,SEA,ORD,1721,3,32,0,,0,0,121,0,0,0
2004,1,8,4,918,921,1511,1505,UA,470,N504UA,233,224,197,6,-3,SEA,ORD,1721,21,15,0,,0,0,0,0,0,0
2005,1,9,5,919,921,1502,1505,UA,470,N554UA,223,224,199,-3,-2,SEA,ORD,1721,12,12,0,,0,0,0,0,0,0
2004,1,10,6,840,844,1419,1430,UA,470,N830UA,219,226,199,-11,-4,SEA,ORD,1721,7,13,0,,0,0,0,0,0,0
2004,1,11,7,919,921,1507,1505,UA,470,N553UA,228,224,189,2,-2,SEA,ORD,1721,13,26,0,,0,0,0,0,0,0
2004,1,12,1,915,921,1511,1505,UA,470,N572UA,236,224,194,6,-6,SEA,ORD,1721,9,33,0,,0,0,0,0,0,0
2004,1,13,2,922,921,1502,1505,UA,470,N531UA,220,224,198,-3,1,SEA,ORD,1721,10,12,0,,0,0,0,0,0,0
2004,1,14,3,919,921,1510,1505,UA,470,N523UA,231,224,208,5,-2,SEA,ORD,1721,6,17,0,,0,0,0,0,0,0
2004,1,15,4,918,921,1504,1505,UA,470,N534UA,226,224,194,-1,-3,SEA,ORD,1721,15,17,0,,0,0,0,0,0,0
2004,1,16,5,926,921,1507,1505,UA,470,N516UA,221,224,199,2,5,SEA,ORD,1721,8,14,0,,0,0,0,0,0,0
2004,1,17,6,840,844,1534,1430,UA,470,N830UA,294,226,200,64,-4,SEA,ORD,1721,4,90,0,,0,0,0,64,0,0
2004,1,18,7,921,921,1532,1505,UA,470,N538UA,251,224,196,27,0,SEA,ORD,1721,11,44,0,,0,0,0,27,0,0
2004,1,19,1,919,921,1510,1505,UA,470,N505UA,231,224,205,5,-2,SEA,ORD,1721,15,11,0,,0,0,0,0,0,0
2004,1,20,2,923,921,1530,1505,UA,470,N594UA,247,224,207,25,2,SEA,ORD,1721,7,33,0,,0,0,0,25,0,0
2004,1,21,3,916,921,1510,1505,UA,470,N572UA,234,224,210,5,-5,SEA,ORD,1721,4,20,0,,0,0,0,0,0,0
2004,1,22,4,917,921,1501,1505,UA,470,N526UA,224,224,194,-4,-4,SEA,ORD,1721,10,20,0,,0,0,0,0,0,0
2004,1,23,5,937,921,1521,1505,UA,470,N510UA,224,224,198,16,16,SEA,ORD,1721,8,18,0,,0,0,0,16,0,0
2004,1,24,6,841,844,1417,1430,UA,470,N814UA,216,226,192,-13,-3,SEA,ORD,1721,8,16,0,,0,0,0,0,0,0
2004,1,25,7,913,921,1508,1505,UA,470,N559UA,235,224,213,3,-8,SEA,ORD,1721,12,10,0,,0,0,0,0,0,0
2004,1,26,1,923,921,1529,1505,UA,470,N536UA,246,224,205,24,2,SEA,ORD,1721,9,32,0,,0,0,0,24,0,0
2004,1,27,2,919,921,1504,1505,UA,470,N511UA,225,224,198,-1,-2,SEA,ORD,1721,6,21,0,,0,0,0,0,0,0
2004,1,28,3,913,921,1502,1505,UA,470,N567UA,229,224,208,-3,-8,SEA,ORD,1721,7,14,0,,0,0,0,0,0,0
2004,1,29,4,NA,921,NA,1505,UA,470,000000,NA,224,NA,NA,NA,SEA,ORD,1721,0,0,1,A,0,0,0,0,0,0
2004,1,30,5,914,921,1513,1505,UA,470,N570UA,239,224,187,8,-7,SEA,ORD,1721,9,43,0,,0,0,0,0,0,0
2004,1,31,6,841,844,1418,1430,UA,470,N425UA,217,226,197,-12,-3,SEA,ORD,1721,8,12,0,,0,0,0,0,0,0
2005,1,7,3,1902,1845,2040,2011,UA,471,N932UA,98,86,77,29,17,ORD,MSP,334,4,17,0,,0,0,0,13,0,16
2004,1,8,4,2133,1845,2249,2011,UA,471,N920UA,76,86,59,158,168,ORD,MSP,334,3,14,0,,0,19,0,0,0,139
2004,1,9,5,1937,1845,2049,2011,UA,471,N940UA,72,86,59,38,52,ORD,MSP,334,3,10,0,,0,8,0,0,0,30
2004,1,11,7,1859,1845,2040,2011,UA,471,N383UA,101,86,77,29,14,ORD,MSP,334,3,21,0,,0,12,0,15,0,2
2004,1,12,1,1841,1845,2054,2011,UA,471,N924UA,133,86,75,43,-4,ORD,MSP,334,7,51,0,,0,0,0,43,0,0
2004,1,13,2,NA,1845,NA,2011,UA,471,000000,NA,86,NA,NA,NA,ORD,MSP,334,0,0,1,A,0,0,0,0,0,0
2004,1,14,3,1840,1845,2029,2011,UA,471,N911UA,109,86,89,18,-5,ORD,MSP,334,3,17,0,,0,0,0,18,0,0
2004,1,15,4,1842,1845,2033,2011,UA,471,N349UA,111,86,88,22,-3,ORD,MSP,334,3,20,0,,0,0,0,22,0,0
2004,1,16,5,1844,1845,2042,2011,UA,471,N912UA,118,86,72,31,-1,ORD,MSP,334,3,43,0,,0,0,0,31,0,0
2004,1,18,7,1853,1845,2019,2011,UA,471,N341UA,86,86,65,8,8,ORD,MSP,334,2,19,0,,0,0,0,0,0,0
2004,1,19,1,1855,1845,2026,2011,UA,471,N363UA,91,86,75,15,10,ORD,MSP,334,3,13,0,,0,0,0,6,0,9
2004,1,20,2,1844,1845,2034,2011,UA,471,N934UA,110,86,96,23,-1,ORD,MSP,334,3,11,0,,0,0,0,23,0,0
2004,1,22,4,1844,1845,2028,2011,UA,471,N942UA,104,86,70,17,-1,ORD,MSP,334,3,31,0,,0,0,0,17,0,0
2004,1,23,5,1901,1845,2046,2011,UA,471,N915UA,105,86,81,35,16,ORD,MSP,334,3,21,0,,0,0,6,19,0,10
2004,1,25,7,1912,1845,2044,2011,UA,471,N301UA,92,86,64,33,27,ORD,MSP,334,3,25,0,,0,20,0,6,0,7
2004,1,26,1,NA,1845,NA,2011,UA,471,000000,NA,86,NA,NA,NA,ORD,MSP,334,0,0,1,B,0,0,0,0,0,0
2004,1,27,2,1841,1845,2010,2011,UA,471,N932UA,89,86,68,-1,-4,ORD,MSP,334,2,19,0,,0,0,0,0,0,0
2004,1,28,3,NA,1845,NA,2011,UA,471,000000,NA,86,NA,NA,NA,ORD,MSP,334,0,0,1,C,0,0,0,0,0,0
2004,1,29,4,1852,1845,2023,2011,UA,471,N919UA,91,86,71,12,7,ORD,MSP,334,3,17,0,,0,0,0,0,0,0
2005,1,30,5,1921,1845,2047,2011,UA,471,N319UA,86,86,65,36,36,ORD,MSP,334,4,17,0,,0,36,0,0,0,0
2004,1,7,3,613,615,846,900,UA,472,N580UA,93,105,76,-14,-2,LAS,DEN,629,5,12,0,,0,0,0,0,0,0
2004,1,8,4,607,615,851,900,UA,472,N511UA,104,105,82,-9,-8,LAS,DEN,629,6,16,0,,0,0,0,0,0,0
2004,1,9,5,605,615,855,900,UA,472,N566UA,110,105,86,-5,-10,LAS,DEN,629,8,16,0,,0,0,0,0,0,0
2004,1,10,6,614,615,900,900,UA,472,N511UA,106,105,89,0,-1,LAS,DEN,629,5,12,0,,0,0,0,0,0,0
2004,1,11,7,612,615,858,900,UA,472,N566UA,106,105,84,-2,-3,LAS,DEN,629,6,16,0,,0,0,0,0,0,0
2004,1,12,1,615,615,859,900,UA,472,N516UA,104,105,86,-1,0,LAS,DEN,629,5,13,0,,0,0,0,0,0,0
2004,1,13,2,614,615,902,900,UA,472,N513UA,108,105,84,2,-1,LAS,DEN,629,6,18,0,,0,0,0,0,0,0
